image_path,label,training_allocation
cifar-10/truck/38386_truck.png,truck,train
cifar-10/truck/39399_truck.png,truck,train
cifar-10/ship/33571_ship.png,ship,train
cifar-10/bird/09980_bird.png,bird,train
cifar-10/cat/16030_cat.png,cat,train
cifar-10/deer/16981_deer.png,deer,train
cifar-10/airplane/01479_airplane.png,airplane,train
cifar-10/airplane/02199_airplane.png,airplane,train
cifar-10/bird/09524_bird.png,bird,train
cifar-10/automobile/04225_automobile.png,automobile,train
cifar-10/deer/19733_deer.png,deer,train
cifar-10/dog/21794_dog.png,dog,train
cifar-10/horse/28885_horse.png,horse,train
cifar-10/airplane/00129_airplane.png,airplane,train
cifar-10/ship/33168_ship.png,ship,train
cifar-10/dog/23478_dog.png,dog,train
cifar-10/truck/39383_truck.png,truck,train
cifar-10/frog/25899_frog.png,frog,train
cifar-10/frog/24754_frog.png,frog,train
cifar-10/ship/35917_ship.png,ship,train
cifar-10/dog/22430_dog.png,dog,train
cifar-10/deer/19595_deer.png,deer,train
cifar-10/horse/32375_horse.png,horse,train
cifar-10/airplane/00242_airplane.png,airplane,train
cifar-10/automobile/06824_automobile.png,automobile,train
cifar-10/truck/37372_truck.png,truck,train
cifar-10/bird/08865_bird.png,bird,train
cifar-10/deer/16968_deer.png,deer,train
cifar-10/automobile/06559_automobile.png,automobile,train
cifar-10/airplane/01836_airplane.png,airplane,train
cifar-10/frog/27608_frog.png,frog,train
cifar-10/deer/18723_deer.png,deer,train
cifar-10/airplane/03111_airplane.png,airplane,train
cifar-10/cat/12952_cat.png,cat,train
cifar-10/frog/27661_frog.png,frog,train
cifar-10/dog/24110_dog.png,dog,train
cifar-10/frog/27184_frog.png,frog,train
cifar-10/automobile/04133_automobile.png,automobile,train
cifar-10/airplane/01188_airplane.png,airplane,train
cifar-10/truck/37589_truck.png,truck,train
cifar-10/cat/12841_cat.png,cat,train
cifar-10/deer/17231_deer.png,deer,train
cifar-10/dog/22147_dog.png,dog,train
cifar-10/airplane/01923_airplane.png,airplane,train
cifar-10/airplane/02877_airplane.png,airplane,train
cifar-10/truck/40333_truck.png,truck,train
cifar-10/airplane/03329_airplane.png,airplane,train
cifar-10/deer/18837_deer.png,deer,train
cifar-10/cat/13330_cat.png,cat,train
cifar-10/frog/27469_frog.png,frog,train
cifar-10/frog/28397_frog.png,frog,train
cifar-10/bird/11805_bird.png,bird,train
cifar-10/bird/10879_bird.png,bird,train
cifar-10/cat/13676_cat.png,cat,train
cifar-10/deer/16615_deer.png,deer,train
cifar-10/horse/29316_horse.png,horse,train
cifar-10/horse/28879_horse.png,horse,train
cifar-10/horse/32477_horse.png,horse,train
cifar-10/truck/37314_truck.png,truck,train
cifar-10/deer/20350_deer.png,deer,train
cifar-10/truck/37350_truck.png,truck,train
cifar-10/cat/14370_cat.png,cat,train
cifar-10/truck/38986_truck.png,truck,train
cifar-10/dog/20543_dog.png,dog,train
cifar-10/cat/13011_cat.png,cat,train
cifar-10/frog/28661_frog.png,frog,train
cifar-10/cat/13764_cat.png,cat,train
cifar-10/ship/35713_ship.png,ship,train
cifar-10/dog/24351_dog.png,dog,train
cifar-10/frog/25747_frog.png,frog,train
cifar-10/bird/12012_bird.png,bird,train
cifar-10/airplane/03095_airplane.png,airplane,train
cifar-10/dog/21666_dog.png,dog,train
cifar-10/bird/11860_bird.png,bird,train
cifar-10/dog/20993_dog.png,dog,train
cifar-10/cat/14621_cat.png,cat,train
cifar-10/automobile/06827_automobile.png,automobile,train
cifar-10/cat/12932_cat.png,cat,train
cifar-10/ship/36560_ship.png,ship,train
cifar-10/automobile/06621_automobile.png,automobile,train
cifar-10/airplane/00295_airplane.png,airplane,train
cifar-10/deer/18298_deer.png,deer,train
cifar-10/horse/32364_horse.png,horse,train
cifar-10/dog/24071_dog.png,dog,train
cifar-10/airplane/00493_airplane.png,airplane,train
cifar-10/airplane/03733_airplane.png,airplane,train
cifar-10/cat/12738_cat.png,cat,train
cifar-10/deer/16520_deer.png,deer,train
cifar-10/horse/30389_horse.png,horse,train
cifar-10/airplane/00101_airplane.png,airplane,train
cifar-10/dog/22967_dog.png,dog,train
cifar-10/airplane/00194_airplane.png,airplane,train
cifar-10/truck/38137_truck.png,truck,train
cifar-10/deer/18941_deer.png,deer,train
cifar-10/truck/37342_truck.png,truck,train
cifar-10/frog/25058_frog.png,frog,train
cifar-10/automobile/04191_automobile.png,automobile,train
cifar-10/horse/30102_horse.png,horse,train
cifar-10/bird/08785_bird.png,bird,train
cifar-10/airplane/01333_airplane.png,airplane,train
cifar-10/airplane/01817_airplane.png,airplane,train
cifar-10/deer/17717_deer.png,deer,train
cifar-10/truck/37964_truck.png,truck,train
cifar-10/dog/22550_dog.png,dog,train
cifar-10/cat/14693_cat.png,cat,train
cifar-10/frog/25432_frog.png,frog,train
cifar-10/dog/21645_dog.png,dog,train
cifar-10/bird/10674_bird.png,bird,train
cifar-10/truck/38320_truck.png,truck,train
cifar-10/airplane/02823_airplane.png,airplane,train
cifar-10/ship/35089_ship.png,ship,train
cifar-10/ship/33603_ship.png,ship,train
cifar-10/bird/08288_bird.png,bird,train
cifar-10/automobile/06019_automobile.png,automobile,train
cifar-10/ship/34823_ship.png,ship,train
cifar-10/ship/33572_ship.png,ship,train
cifar-10/dog/24260_dog.png,dog,train
cifar-10/dog/21360_dog.png,dog,train
cifar-10/truck/37572_truck.png,truck,train
cifar-10/truck/40215_truck.png,truck,train
cifar-10/ship/33449_ship.png,ship,train
cifar-10/deer/17214_deer.png,deer,train
cifar-10/frog/24834_frog.png,frog,train
cifar-10/ship/35399_ship.png,ship,train
cifar-10/deer/16466_deer.png,deer,train
cifar-10/bird/11317_bird.png,bird,train
cifar-10/deer/20412_deer.png,deer,train
cifar-10/dog/20943_dog.png,dog,train
cifar-10/airplane/03305_airplane.png,airplane,train
cifar-10/bird/08510_bird.png,bird,train
cifar-10/deer/17607_deer.png,deer,train
cifar-10/ship/36510_ship.png,ship,train
cifar-10/ship/33245_ship.png,ship,train
cifar-10/bird/11940_bird.png,bird,train
cifar-10/frog/26988_frog.png,frog,train
cifar-10/ship/32989_ship.png,ship,train
cifar-10/ship/34698_ship.png,ship,train
cifar-10/airplane/01154_airplane.png,airplane,train
cifar-10/deer/17881_deer.png,deer,train
cifar-10/automobile/04114_automobile.png,automobile,train
cifar-10/dog/21196_dog.png,dog,train
cifar-10/dog/22206_dog.png,dog,train
cifar-10/horse/29351_horse.png,horse,train
cifar-10/automobile/05764_automobile.png,automobile,train
cifar-10/ship/36696_ship.png,ship,train
cifar-10/horse/31890_horse.png,horse,train
cifar-10/cat/13806_cat.png,cat,train
cifar-10/ship/35931_ship.png,ship,train
cifar-10/airplane/00986_airplane.png,airplane,train
cifar-10/dog/22954_dog.png,dog,train
cifar-10/deer/19437_deer.png,deer,train
cifar-10/automobile/04422_automobile.png,automobile,train
cifar-10/dog/23808_dog.png,dog,train
cifar-10/automobile/06677_automobile.png,automobile,train
cifar-10/frog/26205_frog.png,frog,train
cifar-10/ship/36293_ship.png,ship,train
cifar-10/truck/40576_truck.png,truck,train
cifar-10/cat/15778_cat.png,cat,train
cifar-10/cat/15080_cat.png,cat,train
cifar-10/automobile/06841_automobile.png,automobile,train
cifar-10/frog/26249_frog.png,frog,train
cifar-10/deer/18481_deer.png,deer,train
cifar-10/deer/20113_deer.png,deer,train
cifar-10/horse/32831_horse.png,horse,train
cifar-10/ship/33331_ship.png,ship,train
cifar-10/frog/27968_frog.png,frog,train
cifar-10/dog/23775_dog.png,dog,train
cifar-10/ship/34455_ship.png,ship,train
cifar-10/automobile/05300_automobile.png,automobile,train
cifar-10/bird/10718_bird.png,bird,train
cifar-10/cat/15150_cat.png,cat,train
cifar-10/deer/20433_deer.png,deer,train
cifar-10/horse/30392_horse.png,horse,train
cifar-10/dog/21864_dog.png,dog,train
cifar-10/dog/21669_dog.png,dog,train
cifar-10/dog/20682_dog.png,dog,train
cifar-10/dog/23721_dog.png,dog,train
cifar-10/cat/15524_cat.png,cat,train
cifar-10/dog/22918_dog.png,dog,train
cifar-10/dog/21407_dog.png,dog,train
cifar-10/airplane/01470_airplane.png,airplane,train
cifar-10/frog/28569_frog.png,frog,train
cifar-10/dog/22369_dog.png,dog,train
cifar-10/frog/27682_frog.png,frog,train
cifar-10/ship/33425_ship.png,ship,train
cifar-10/automobile/04419_automobile.png,automobile,train
cifar-10/dog/23707_dog.png,dog,train
cifar-10/truck/38203_truck.png,truck,train
cifar-10/automobile/07146_automobile.png,automobile,train
cifar-10/frog/24663_frog.png,frog,train
cifar-10/dog/22766_dog.png,dog,train
cifar-10/automobile/07098_automobile.png,automobile,train
cifar-10/cat/13851_cat.png,cat,train
cifar-10/dog/23216_dog.png,dog,train
cifar-10/frog/25953_frog.png,frog,train
cifar-10/frog/28031_frog.png,frog,train
cifar-10/frog/25616_frog.png,frog,train
cifar-10/cat/16384_cat.png,cat,train
cifar-10/airplane/02065_airplane.png,airplane,train
cifar-10/airplane/03505_airplane.png,airplane,train
cifar-10/horse/32236_horse.png,horse,train
cifar-10/truck/40938_truck.png,truck,train
cifar-10/horse/32371_horse.png,horse,train
cifar-10/truck/39650_truck.png,truck,train
cifar-10/deer/18230_deer.png,deer,train
cifar-10/horse/31583_horse.png,horse,train
cifar-10/automobile/07862_automobile.png,automobile,train
cifar-10/truck/38890_truck.png,truck,train
cifar-10/deer/19542_deer.png,deer,train
cifar-10/cat/12775_cat.png,cat,train
cifar-10/frog/25573_frog.png,frog,train
cifar-10/airplane/01502_airplane.png,airplane,train
cifar-10/bird/10091_bird.png,bird,train
cifar-10/automobile/04118_automobile.png,automobile,train
cifar-10/truck/40163_truck.png,truck,train
cifar-10/airplane/02112_airplane.png,airplane,train
cifar-10/bird/10539_bird.png,bird,train
cifar-10/dog/23283_dog.png,dog,train
cifar-10/airplane/00952_airplane.png,airplane,train
cifar-10/truck/37458_truck.png,truck,train
cifar-10/automobile/07289_automobile.png,automobile,train
cifar-10/truck/37257_truck.png,truck,train
cifar-10/horse/30233_horse.png,horse,train
cifar-10/cat/12862_cat.png,cat,train
cifar-10/truck/40162_truck.png,truck,train
cifar-10/bird/08839_bird.png,bird,train
cifar-10/ship/33599_ship.png,ship,train
cifar-10/bird/08464_bird.png,bird,train
cifar-10/ship/34983_ship.png,ship,train
cifar-10/bird/11010_bird.png,bird,train
cifar-10/cat/15598_cat.png,cat,train
cifar-10/deer/18645_deer.png,deer,train
cifar-10/deer/16401_deer.png,deer,train
cifar-10/frog/26424_frog.png,frog,train
cifar-10/dog/20669_dog.png,dog,train
cifar-10/cat/12434_cat.png,cat,train
cifar-10/deer/18050_deer.png,deer,train
cifar-10/frog/27555_frog.png,frog,train
cifar-10/truck/38868_truck.png,truck,train
cifar-10/frog/26699_frog.png,frog,train
cifar-10/horse/30028_horse.png,horse,train
cifar-10/truck/40339_truck.png,truck,train
cifar-10/deer/20163_deer.png,deer,train
cifar-10/dog/21652_dog.png,dog,train
cifar-10/dog/22677_dog.png,dog,train
cifar-10/bird/11109_bird.png,bird,train
cifar-10/cat/15120_cat.png,cat,train
cifar-10/automobile/07920_automobile.png,automobile,train
cifar-10/truck/37248_truck.png,truck,train
cifar-10/bird/09891_bird.png,bird,train
cifar-10/bird/10924_bird.png,bird,train
cifar-10/ship/36434_ship.png,ship,train
cifar-10/cat/13311_cat.png,cat,train
cifar-10/truck/37799_truck.png,truck,train
cifar-10/deer/17146_deer.png,deer,train
cifar-10/bird/09123_bird.png,bird,train
cifar-10/bird/10153_bird.png,bird,train
cifar-10/horse/28936_horse.png,horse,train
cifar-10/horse/31475_horse.png,horse,train
cifar-10/horse/29522_horse.png,horse,train
cifar-10/cat/16149_cat.png,cat,train
cifar-10/airplane/00974_airplane.png,airplane,train
cifar-10/bird/10228_bird.png,bird,train
cifar-10/truck/38525_truck.png,truck,train
cifar-10/frog/28677_frog.png,frog,train
cifar-10/airplane/01685_airplane.png,airplane,train
cifar-10/dog/22174_dog.png,dog,train
cifar-10/airplane/03673_airplane.png,airplane,train
cifar-10/airplane/03615_airplane.png,airplane,train
cifar-10/horse/28994_horse.png,horse,train
cifar-10/dog/23064_dog.png,dog,train
cifar-10/ship/35372_ship.png,ship,train
cifar-10/automobile/04763_automobile.png,automobile,train
cifar-10/horse/32800_horse.png,horse,train
cifar-10/cat/12677_cat.png,cat,train
cifar-10/deer/18254_deer.png,deer,train
cifar-10/deer/16474_deer.png,deer,train
cifar-10/bird/11954_bird.png,bird,train
cifar-10/cat/14813_cat.png,cat,train
cifar-10/cat/14585_cat.png,cat,train
cifar-10/airplane/01760_airplane.png,airplane,train
cifar-10/truck/38541_truck.png,truck,train
cifar-10/automobile/05240_automobile.png,automobile,train
cifar-10/deer/16594_deer.png,deer,train
cifar-10/automobile/05952_automobile.png,automobile,train
cifar-10/frog/26633_frog.png,frog,train
cifar-10/truck/39851_truck.png,truck,train
cifar-10/dog/21417_dog.png,dog,train
cifar-10/automobile/04132_automobile.png,automobile,train
cifar-10/ship/36985_ship.png,ship,train
cifar-10/dog/23655_dog.png,dog,train
cifar-10/deer/18511_deer.png,deer,train
cifar-10/horse/29796_horse.png,horse,train
cifar-10/truck/38089_truck.png,truck,train
cifar-10/dog/21362_dog.png,dog,train
cifar-10/truck/40983_truck.png,truck,train
cifar-10/frog/24859_frog.png,frog,train
cifar-10/truck/40245_truck.png,truck,train
cifar-10/horse/29030_horse.png,horse,train
cifar-10/ship/36504_ship.png,ship,train
cifar-10/automobile/07198_automobile.png,automobile,train
cifar-10/horse/30888_horse.png,horse,train
cifar-10/dog/20789_dog.png,dog,train
cifar-10/ship/36464_ship.png,ship,train
cifar-10/horse/31423_horse.png,horse,train
cifar-10/automobile/04355_automobile.png,automobile,train
cifar-10/deer/18336_deer.png,deer,train
cifar-10/ship/36661_ship.png,ship,train
cifar-10/truck/37122_truck.png,truck,train
cifar-10/airplane/03559_airplane.png,airplane,train
cifar-10/ship/33175_ship.png,ship,train
cifar-10/horse/32537_horse.png,horse,train
cifar-10/ship/33525_ship.png,ship,train
cifar-10/frog/27873_frog.png,frog,train
cifar-10/bird/12169_bird.png,bird,train
cifar-10/horse/28794_horse.png,horse,train
cifar-10/dog/21042_dog.png,dog,train
cifar-10/horse/29287_horse.png,horse,train
cifar-10/ship/36110_ship.png,ship,train
cifar-10/automobile/06839_automobile.png,automobile,train
cifar-10/airplane/04071_airplane.png,airplane,train
cifar-10/horse/28913_horse.png,horse,train
cifar-10/automobile/06531_automobile.png,automobile,train
cifar-10/dog/22552_dog.png,dog,train
cifar-10/cat/15714_cat.png,cat,train
cifar-10/dog/24120_dog.png,dog,train
cifar-10/frog/26351_frog.png,frog,train
cifar-10/cat/12363_cat.png,cat,train
cifar-10/airplane/03085_airplane.png,airplane,train
cifar-10/automobile/04951_automobile.png,automobile,train
cifar-10/deer/18847_deer.png,deer,train
cifar-10/airplane/01510_airplane.png,airplane,train
cifar-10/airplane/03761_airplane.png,airplane,train
cifar-10/airplane/00793_airplane.png,airplane,train
cifar-10/frog/26842_frog.png,frog,train
cifar-10/automobile/05276_automobile.png,automobile,train
cifar-10/deer/19239_deer.png,deer,train
cifar-10/dog/22688_dog.png,dog,train
cifar-10/truck/38914_truck.png,truck,train
cifar-10/automobile/04195_automobile.png,automobile,train
cifar-10/deer/19222_deer.png,deer,train
cifar-10/automobile/05315_automobile.png,automobile,train
cifar-10/cat/12803_cat.png,cat,train
cifar-10/bird/11052_bird.png,bird,train
cifar-10/truck/38866_truck.png,truck,train
cifar-10/truck/39878_truck.png,truck,train
cifar-10/dog/24374_dog.png,dog,train
cifar-10/ship/35926_ship.png,ship,train
cifar-10/dog/22082_dog.png,dog,train
cifar-10/cat/13928_cat.png,cat,train
cifar-10/horse/31355_horse.png,horse,train
cifar-10/airplane/03075_airplane.png,airplane,train
cifar-10/ship/35363_ship.png,ship,train
cifar-10/horse/29585_horse.png,horse,train
cifar-10/deer/16632_deer.png,deer,train
cifar-10/ship/33850_ship.png,ship,train
cifar-10/frog/25682_frog.png,frog,train
cifar-10/dog/24135_dog.png,dog,train
cifar-10/horse/30870_horse.png,horse,train
cifar-10/dog/24246_dog.png,dog,train
cifar-10/dog/23511_dog.png,dog,train
cifar-10/dog/22132_dog.png,dog,train
cifar-10/truck/40147_truck.png,truck,train
cifar-10/dog/22921_dog.png,dog,train
cifar-10/truck/39901_truck.png,truck,train
cifar-10/dog/22227_dog.png,dog,train
cifar-10/deer/16898_deer.png,deer,train
cifar-10/automobile/07609_automobile.png,automobile,train
cifar-10/horse/30036_horse.png,horse,train
cifar-10/truck/37954_truck.png,truck,train
cifar-10/ship/36802_ship.png,ship,train
cifar-10/automobile/06225_automobile.png,automobile,train
cifar-10/truck/39896_truck.png,truck,train
cifar-10/frog/26625_frog.png,frog,train
cifar-10/horse/30074_horse.png,horse,train
cifar-10/dog/21738_dog.png,dog,train
cifar-10/frog/25134_frog.png,frog,train
cifar-10/ship/35727_ship.png,ship,train
cifar-10/cat/14490_cat.png,cat,train
cifar-10/bird/11873_bird.png,bird,train
cifar-10/frog/28508_frog.png,frog,train
cifar-10/automobile/04533_automobile.png,automobile,train
cifar-10/truck/39314_truck.png,truck,train
cifar-10/ship/35173_ship.png,ship,train
cifar-10/frog/27962_frog.png,frog,train
cifar-10/ship/36530_ship.png,ship,train
cifar-10/ship/34896_ship.png,ship,train
cifar-10/cat/13943_cat.png,cat,train
cifar-10/truck/37677_truck.png,truck,train
cifar-10/deer/19862_deer.png,deer,train
cifar-10/cat/15491_cat.png,cat,train
cifar-10/deer/18023_deer.png,deer,train
cifar-10/airplane/02230_airplane.png,airplane,train
cifar-10/cat/14418_cat.png,cat,train
cifar-10/deer/17257_deer.png,deer,train
cifar-10/frog/26740_frog.png,frog,train
cifar-10/bird/09568_bird.png,bird,train
cifar-10/truck/37560_truck.png,truck,train
cifar-10/truck/40422_truck.png,truck,train
cifar-10/frog/25408_frog.png,frog,train
cifar-10/bird/08868_bird.png,bird,train
cifar-10/airplane/02998_airplane.png,airplane,train
cifar-10/ship/34356_ship.png,ship,train
cifar-10/bird/10322_bird.png,bird,train
cifar-10/airplane/00452_airplane.png,airplane,train
cifar-10/airplane/03118_airplane.png,airplane,train
cifar-10/airplane/01132_airplane.png,airplane,train
cifar-10/cat/12355_cat.png,cat,train
cifar-10/truck/37143_truck.png,truck,train
cifar-10/automobile/06449_automobile.png,automobile,train
cifar-10/horse/30874_horse.png,horse,train
cifar-10/automobile/07769_automobile.png,automobile,train
cifar-10/automobile/06127_automobile.png,automobile,train
cifar-10/truck/38379_truck.png,truck,train
cifar-10/ship/35361_ship.png,ship,train
cifar-10/truck/40332_truck.png,truck,train
cifar-10/dog/22514_dog.png,dog,train
cifar-10/horse/31604_horse.png,horse,train
cifar-10/automobile/04708_automobile.png,automobile,train
cifar-10/automobile/06451_automobile.png,automobile,train
cifar-10/airplane/00350_airplane.png,airplane,train
cifar-10/airplane/01937_airplane.png,airplane,train
cifar-10/bird/10439_bird.png,bird,train
cifar-10/cat/15577_cat.png,cat,train
cifar-10/dog/24108_dog.png,dog,train
cifar-10/truck/40480_truck.png,truck,train
cifar-10/bird/10502_bird.png,bird,train
cifar-10/cat/13763_cat.png,cat,train
cifar-10/deer/17026_deer.png,deer,train
cifar-10/cat/16080_cat.png,cat,train
cifar-10/dog/23662_dog.png,dog,train
cifar-10/automobile/06976_automobile.png,automobile,train
cifar-10/truck/39265_truck.png,truck,train
cifar-10/horse/30972_horse.png,horse,train
cifar-10/truck/37599_truck.png,truck,train
cifar-10/ship/36476_ship.png,ship,train
cifar-10/airplane/00441_airplane.png,airplane,train
cifar-10/ship/33727_ship.png,ship,train
cifar-10/cat/15986_cat.png,cat,train
cifar-10/truck/38833_truck.png,truck,train
cifar-10/automobile/07306_automobile.png,automobile,train
cifar-10/truck/40672_truck.png,truck,train
cifar-10/bird/11718_bird.png,bird,train
cifar-10/dog/21271_dog.png,dog,train
cifar-10/automobile/05329_automobile.png,automobile,train
cifar-10/bird/09490_bird.png,bird,train
cifar-10/cat/13043_cat.png,cat,train
cifar-10/truck/39748_truck.png,truck,train
cifar-10/frog/28545_frog.png,frog,train
cifar-10/automobile/04384_automobile.png,automobile,train
cifar-10/bird/09177_bird.png,bird,train
cifar-10/cat/12443_cat.png,cat,train
cifar-10/automobile/07193_automobile.png,automobile,train
cifar-10/bird/12166_bird.png,bird,train
cifar-10/horse/30752_horse.png,horse,train
cifar-10/bird/08989_bird.png,bird,train
cifar-10/ship/35445_ship.png,ship,train
cifar-10/truck/38700_truck.png,truck,train
cifar-10/deer/17384_deer.png,deer,train
cifar-10/horse/30177_horse.png,horse,train
cifar-10/deer/16988_deer.png,deer,train
cifar-10/airplane/01328_airplane.png,airplane,train
cifar-10/truck/37493_truck.png,truck,train
cifar-10/bird/08262_bird.png,bird,train
cifar-10/truck/38657_truck.png,truck,train
cifar-10/bird/08644_bird.png,bird,train
cifar-10/automobile/07906_automobile.png,automobile,train
cifar-10/deer/18617_deer.png,deer,train
cifar-10/deer/17792_deer.png,deer,train
cifar-10/truck/39018_truck.png,truck,train
cifar-10/airplane/03257_airplane.png,airplane,train
cifar-10/automobile/04400_automobile.png,automobile,train
cifar-10/bird/10611_bird.png,bird,train
cifar-10/cat/14836_cat.png,cat,train
cifar-10/frog/27015_frog.png,frog,train
cifar-10/truck/40943_truck.png,truck,train
cifar-10/horse/32889_horse.png,horse,train
cifar-10/frog/24731_frog.png,frog,train
cifar-10/automobile/07890_automobile.png,automobile,train
cifar-10/frog/28687_frog.png,frog,train
cifar-10/deer/16954_deer.png,deer,train
cifar-10/ship/35858_ship.png,ship,train
cifar-10/bird/10472_bird.png,bird,train
cifar-10/deer/20509_deer.png,deer,train
cifar-10/horse/30330_horse.png,horse,train
cifar-10/airplane/03422_airplane.png,airplane,train
cifar-10/airplane/01520_airplane.png,airplane,train
cifar-10/deer/19381_deer.png,deer,train
cifar-10/deer/19797_deer.png,deer,train
cifar-10/dog/21146_dog.png,dog,train
cifar-10/airplane/01235_airplane.png,airplane,train
cifar-10/horse/31454_horse.png,horse,train
cifar-10/dog/24361_dog.png,dog,train
cifar-10/deer/20155_deer.png,deer,train
cifar-10/horse/29966_horse.png,horse,train
cifar-10/cat/14265_cat.png,cat,train
cifar-10/deer/16684_deer.png,deer,train
cifar-10/deer/19008_deer.png,deer,train
cifar-10/deer/19551_deer.png,deer,train
cifar-10/dog/24074_dog.png,dog,train
cifar-10/bird/11912_bird.png,bird,train
cifar-10/dog/22454_dog.png,dog,train
cifar-10/bird/09473_bird.png,bird,train
cifar-10/frog/26002_frog.png,frog,train
cifar-10/cat/15255_cat.png,cat,train
cifar-10/dog/21621_dog.png,dog,train
cifar-10/ship/35227_ship.png,ship,train
cifar-10/deer/19716_deer.png,deer,train
cifar-10/deer/20033_deer.png,deer,train
cifar-10/horse/29728_horse.png,horse,train
cifar-10/ship/34872_ship.png,ship,train
cifar-10/automobile/05036_automobile.png,automobile,train
cifar-10/truck/38843_truck.png,truck,train
cifar-10/bird/10973_bird.png,bird,train
cifar-10/dog/21381_dog.png,dog,train
cifar-10/bird/08214_bird.png,bird,train
cifar-10/airplane/00294_airplane.png,airplane,train
cifar-10/automobile/06907_automobile.png,automobile,train
cifar-10/airplane/01780_airplane.png,airplane,train
cifar-10/cat/14567_cat.png,cat,train
cifar-10/bird/09725_bird.png,bird,train
cifar-10/frog/26145_frog.png,frog,train
cifar-10/ship/34429_ship.png,ship,train
cifar-10/cat/14945_cat.png,cat,train
cifar-10/automobile/05878_automobile.png,automobile,train
cifar-10/cat/12745_cat.png,cat,train
cifar-10/deer/19813_deer.png,deer,train
cifar-10/ship/34302_ship.png,ship,train
cifar-10/dog/21180_dog.png,dog,train
cifar-10/automobile/06673_automobile.png,automobile,train
cifar-10/deer/20091_deer.png,deer,train
cifar-10/automobile/07303_automobile.png,automobile,train
cifar-10/horse/29075_horse.png,horse,train
cifar-10/automobile/05722_automobile.png,automobile,train
cifar-10/frog/25828_frog.png,frog,train
cifar-10/automobile/05582_automobile.png,automobile,train
cifar-10/automobile/06390_automobile.png,automobile,train
cifar-10/cat/14889_cat.png,cat,train
cifar-10/airplane/02390_airplane.png,airplane,train
cifar-10/ship/34018_ship.png,ship,train
cifar-10/horse/31300_horse.png,horse,train
cifar-10/automobile/04375_automobile.png,automobile,train
cifar-10/cat/15814_cat.png,cat,train
cifar-10/cat/16128_cat.png,cat,train
cifar-10/cat/13841_cat.png,cat,train
cifar-10/truck/38735_truck.png,truck,train
cifar-10/airplane/00563_airplane.png,airplane,train
cifar-10/airplane/03861_airplane.png,airplane,train
cifar-10/cat/15588_cat.png,cat,train
cifar-10/cat/15463_cat.png,cat,train
cifar-10/horse/30474_horse.png,horse,train
cifar-10/ship/36951_ship.png,ship,train
cifar-10/bird/08814_bird.png,bird,train
cifar-10/truck/39148_truck.png,truck,train
cifar-10/deer/17372_deer.png,deer,train
cifar-10/truck/38584_truck.png,truck,train
cifar-10/automobile/07273_automobile.png,automobile,train
cifar-10/bird/08241_bird.png,bird,train
cifar-10/airplane/00962_airplane.png,airplane,train
cifar-10/truck/38602_truck.png,truck,train
cifar-10/frog/26239_frog.png,frog,train
cifar-10/horse/28958_horse.png,horse,train
cifar-10/ship/34663_ship.png,ship,train
cifar-10/automobile/06622_automobile.png,automobile,train
cifar-10/cat/15062_cat.png,cat,train
cifar-10/ship/36567_ship.png,ship,train
cifar-10/horse/30199_horse.png,horse,train
cifar-10/ship/34208_ship.png,ship,train
cifar-10/airplane/02339_airplane.png,airplane,train
cifar-10/automobile/07339_automobile.png,automobile,train
cifar-10/cat/14504_cat.png,cat,train
cifar-10/ship/34454_ship.png,ship,train
cifar-10/dog/24046_dog.png,dog,train
cifar-10/bird/11406_bird.png,bird,train
cifar-10/airplane/01724_airplane.png,airplane,train
cifar-10/dog/23597_dog.png,dog,train
cifar-10/ship/35031_ship.png,ship,train
cifar-10/frog/27510_frog.png,frog,train
cifar-10/dog/21447_dog.png,dog,train
cifar-10/automobile/04974_automobile.png,automobile,train
cifar-10/frog/27512_frog.png,frog,train
cifar-10/bird/10597_bird.png,bird,train
cifar-10/truck/39089_truck.png,truck,train
cifar-10/deer/17118_deer.png,deer,train
cifar-10/frog/24941_frog.png,frog,train
cifar-10/ship/35518_ship.png,ship,train
cifar-10/airplane/03241_airplane.png,airplane,train
cifar-10/ship/36999_ship.png,ship,train
cifar-10/cat/15038_cat.png,cat,train
cifar-10/horse/31549_horse.png,horse,train
cifar-10/automobile/05019_automobile.png,automobile,train
cifar-10/cat/16190_cat.png,cat,train
cifar-10/automobile/04810_automobile.png,automobile,train
cifar-10/horse/30179_horse.png,horse,train
cifar-10/dog/24469_dog.png,dog,train
cifar-10/airplane/02207_airplane.png,airplane,train
cifar-10/horse/29289_horse.png,horse,train
cifar-10/frog/28370_frog.png,frog,train
cifar-10/airplane/01947_airplane.png,airplane,train
cifar-10/frog/26923_frog.png,frog,train
cifar-10/frog/28487_frog.png,frog,train
cifar-10/airplane/00058_airplane.png,airplane,train
cifar-10/ship/34379_ship.png,ship,train
cifar-10/truck/37522_truck.png,truck,train
cifar-10/cat/12680_cat.png,cat,train
cifar-10/airplane/01627_airplane.png,airplane,train
cifar-10/automobile/07882_automobile.png,automobile,train
cifar-10/cat/13284_cat.png,cat,train
cifar-10/ship/34531_ship.png,ship,train
cifar-10/bird/11487_bird.png,bird,train
cifar-10/airplane/03512_airplane.png,airplane,train
cifar-10/frog/25030_frog.png,frog,train
cifar-10/cat/16213_cat.png,cat,train
cifar-10/frog/25727_frog.png,frog,train
cifar-10/truck/37610_truck.png,truck,train
cifar-10/horse/30562_horse.png,horse,train
cifar-10/truck/41096_truck.png,truck,train
